"game_id","title","release","genre","developer","country","platform","percentage_non_male","criteria","female_team","female_teampercentage","avg_reviews","age_range","sexualization_total","gender","damsel_in_distress"
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Young adult",0,"Male",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Young adult",0,"Male",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Middle-aged",0,"Male",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Middle-aged",0,"Male",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Middle-aged",0,"Male",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Middle-aged",0,"Male",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Adult",0,"Male",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Young adult",0,"Male",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Middle-aged",0,"Male",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Middle-aged",0,"Male",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Young adult",2,"Female",True
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Adult",0,"Male",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Young adult",0,"Male",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Adult",0,"Male",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Adult",0,"Female",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Adult",0,"Male",False
"YK0","Yakuza 0","2015-03-01 00:00:00","Action-adventure","Ryu Ga Gotoku Studio","JPN","Multi","12%","TR",0,"0%",8.6,"Middle-aged",0,"Male",False
"TINGWD","There is No Game: Wrong Dimension","2020-08-01 00:00:00","Interactive Story","Draw Me A Pixel","FRA","Computer","40%","TR",2,"33%",9.2,"Unknown",0,"Non-binary",False
"TINGWD","There is No Game: Wrong Dimension","2020-08-01 00:00:00","Interactive Story","Draw Me A Pixel","FRA","Computer","40%","TR",2,"33%",9.2,"Unknown",0,"Male",False
"TINGWD","There is No Game: Wrong Dimension","2020-08-01 00:00:00","Interactive Story","Draw Me A Pixel","FRA","Computer","40%","TR",2,"33%",9.2,"Unknown",1,"Female",True
"TINGWD","There is No Game: Wrong Dimension","2020-08-01 00:00:00","Interactive Story","Draw Me A Pixel","FRA","Computer","40%","TR",2,"33%",9.2,"Unknown",0,"Male",False
"TINGWD","There is No Game: Wrong Dimension","2020-08-01 00:00:00","Interactive Story","Draw Me A Pixel","FRA","Computer","40%","TR",2,"33%",9.2,"Adult",0,"Male",False
"DOS2","Divinity:Original Sin II","2017-09-01 00:00:00","RPG","Larian Studios","BEL","Multi","36%","TR",1,"14%",9.5,"Adult",0,"Custom",False
"DOS2","Divinity:Original Sin II","2017-09-01 00:00:00","RPG","Larian Studios","BEL","Multi","36%","TR",1,"14%",9.5,"Adult",0,"Male",False
"DOS2","Divinity:Original Sin II","2017-09-01 00:00:00","RPG","Larian Studios","BEL","Multi","36%","TR",1,"14%",9.5,"Adult",0,"Female",False
"DOS2","Divinity:Original Sin II","2017-09-01 00:00:00","RPG","Larian Studios","BEL","Multi","36%","TR",1,"14%",9.5,"Adult",0,"Male",False
"DOS2","Divinity:Original Sin II","2017-09-01 00:00:00","RPG","Larian Studios","BEL","Multi","36%","TR",1,"14%",9.5,"Adult",0,"Male",False
"DOS2","Divinity:Original Sin II","2017-09-01 00:00:00","RPG","Larian Studios","BEL","Multi","36%","TR",1,"14%",9.5,"Adult",0,"Male",False
"DOS2","Divinity:Original Sin II","2017-09-01 00:00:00","RPG","Larian Studios","BEL","Multi","36%","TR",1,"14%",9.5,"Adult",0,"Female",False
"DOS2","Divinity:Original Sin II","2017-09-01 00:00:00","RPG","Larian Studios","BEL","Multi","36%","TR",1,"14%",9.5,"Adult",0,"Male",False
"DOS2","Divinity:Original Sin II","2017-09-01 00:00:00","RPG","Larian Studios","BEL","Multi","36%","TR",1,"14%",9.5,"Adult",0,"Male",False
"DOS2","Divinity:Original Sin II","2017-09-01 00:00:00","RPG","Larian Studios","BEL","Multi","36%","TR",1,"14%",9.5,"Adult",0,"Male",False
"DOS2","Divinity:Original Sin II","2017-09-01 00:00:00","RPG","Larian Studios","BEL","Multi","36%","TR",1,"14%",9.5,"Adult",0,"Female",False
"SSDT","Sekiro: Shadows Die Twice","2019-03-01 00:00:00","Action-adventure","FromSoftware","JPN","Multi","13%","TR",0,"0%",9.1,"Adult",0,"Male",False
"SSDT","Sekiro: Shadows Die Twice","2019-03-01 00:00:00","Action-adventure","FromSoftware","JPN","Multi","13%","TR",0,"0%",9.1,"Child",1,"Male",False
"SSDT","Sekiro: Shadows Die Twice","2019-03-01 00:00:00","Action-adventure","FromSoftware","JPN","Multi","13%","TR",0,"0%",9.1,"Adult",0,"Male",False
"SSDT","Sekiro: Shadows Die Twice","2019-03-01 00:00:00","Action-adventure","FromSoftware","JPN","Multi","13%","TR",0,"0%",9.1,"Elderly",0,"Male",False
"SSDT","Sekiro: Shadows Die Twice","2019-03-01 00:00:00","Action-adventure","FromSoftware","JPN","Multi","13%","TR",0,"0%",9.1,"Adult",0,"Male",False
"SSDT","Sekiro: Shadows Die Twice","2019-03-01 00:00:00","Action-adventure","FromSoftware","JPN","Multi","13%","TR",0,"0%",9.1,"Adult",0,"Female",False
"SSDT","Sekiro: Shadows Die Twice","2019-03-01 00:00:00","Action-adventure","FromSoftware","JPN","Multi","13%","TR",0,"0%",9.1,"Elderly",0,"Male",False
"SSDT","Sekiro: Shadows Die Twice","2019-03-01 00:00:00","Action-adventure","FromSoftware","JPN","Multi","13%","TR",0,"0%",9.1,"Elderly",0,"Male",False
"OABF","Ori and the Blind Forest","2015-03-01 00:00:00","Action-adventure","Moon Studios","AUT","Multi","80%","TR",0,"0%",9,"Unknown",0,"Non-binary",False
"OABF","Ori and the Blind Forest","2015-03-01 00:00:00","Action-adventure","Moon Studios","AUT","Multi","80%","TR",0,"0%",9,"Unknown",0,"Female",False
"OABF","Ori and the Blind Forest","2015-03-01 00:00:00","Action-adventure","Moon Studios","AUT","Multi","80%","TR",0,"0%",9,"Unknown",0,"Female",False
"OABF","Ori and the Blind Forest","2015-03-01 00:00:00","Action-adventure","Moon Studios","AUT","Multi","80%","TR",0,"0%",9,"Unknown",0,"Male",False
"OABF","Ori and the Blind Forest","2015-03-01 00:00:00","Action-adventure","Moon Studios","AUT","Multi","80%","TR",0,"0%",9,"Unknown",0,"Non-binary",False
"DMC5","Devil May Cry 5","2019-03-01 00:00:00","Action-adventure","Capcom","JPN","Multi","38%","TR",0,"0%",9.3,"Young adult",0,"Male",False
"DMC5","Devil May Cry 5","2019-03-01 00:00:00","Action-adventure","Capcom","JPN","Multi","38%","TR",0,"0%",9.3,"Middle-aged",0,"Male",False
"DMC5","Devil May Cry 5","2019-03-01 00:00:00","Action-adventure","Capcom","JPN","Multi","38%","TR",0,"0%",9.3,"Adult",0,"Female",False
"DMC5","Devil May Cry 5","2019-03-01 00:00:00","Action-adventure","Capcom","JPN","Multi","38%","TR",0,"0%",9.3,"Adult",0,"Male",False
"DMC5","Devil May Cry 5","2019-03-01 00:00:00","Action-adventure","Capcom","JPN","Multi","38%","TR",0,"0%",9.3,"Unknown",0,"Male",False
"DMC5","Devil May Cry 5","2019-03-01 00:00:00","Action-adventure","Capcom","JPN","Multi","38%","TR",0,"0%",9.3,"Adult",0,"Female",False
"DMC5","Devil May Cry 5","2019-03-01 00:00:00","Action-adventure","Capcom","JPN","Multi","38%","TR",0,"0%",9.3,"Unknown",0,"Female",False
"DMC5","Devil May Cry 5","2019-03-01 00:00:00","Action-adventure","Capcom","JPN","Multi","38%","TR",0,"0%",9.3,"Middle-aged",0,"Male",False
"FE3H","Fire Emblem: Three Houses","2019-07-01 00:00:00","RPG","Intelligent Systems Koei Tecmo","JPN","Nintendo Switch","45%","TR",3,"25%",9.2,"Adult",0,"Custom",False
"FE3H","Fire Emblem: Three Houses","2019-07-01 00:00:00","RPG","Intelligent Systems Koei Tecmo","JPN","Nintendo Switch","45%","TR",3,"25%",9.2,"Unknown",0,"Female",False
"FE3H","Fire Emblem: Three Houses","2019-07-01 00:00:00","RPG","Intelligent Systems Koei Tecmo","JPN","Nintendo Switch","45%","TR",3,"25%",9.2,"Young adult",0,"Female",False
"FE3H","Fire Emblem: Three Houses","2019-07-01 00:00:00","RPG","Intelligent Systems Koei Tecmo","JPN","Nintendo Switch","45%","TR",3,"25%",9.2,"Young adult",0,"Male",False
"FE3H","Fire Emblem: Three Houses","2019-07-01 00:00:00","RPG","Intelligent Systems Koei Tecmo","JPN","Nintendo Switch","45%","TR",3,"25%",9.2,"Young adult",0,"Male",False
"FE3H","Fire Emblem: Three Houses","2019-07-01 00:00:00","RPG","Intelligent Systems Koei Tecmo","JPN","Nintendo Switch","45%","TR",3,"25%",9.2,"Elderly",0,"Male",False
"FE3H","Fire Emblem: Three Houses","2019-07-01 00:00:00","RPG","Intelligent Systems Koei Tecmo","JPN","Nintendo Switch","45%","TR",3,"25%",9.2,"Unknown",0,"Female",False
"FE3H","Fire Emblem: Three Houses","2019-07-01 00:00:00","RPG","Intelligent Systems Koei Tecmo","JPN","Nintendo Switch","45%","TR",3,"25%",9.2,"Unknown",0,"Male",False
"FE3H","Fire Emblem: Three Houses","2019-07-01 00:00:00","RPG","Intelligent Systems Koei Tecmo","JPN","Nintendo Switch","45%","TR",3,"25%",9.2,"Unknown",0,"Male",False
"FE3H","Fire Emblem: Three Houses","2019-07-01 00:00:00","RPG","Intelligent Systems Koei Tecmo","JPN","Nintendo Switch","45%","TR",3,"25%",9.2,"Adult",0,"Female",False
"FE3H","Fire Emblem: Three Houses","2019-07-01 00:00:00","RPG","Intelligent Systems Koei Tecmo","JPN","Nintendo Switch","45%","TR",3,"25%",9.2,"Unknown",0,"Male",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Teenager",0,"Female",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Elderly",0,"Female",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Middle-aged",0,"Female",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Middle-aged",0,"Male",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Child",0,"Female",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Teenager",0,"Female",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Adult",0,"Male",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Young adult",0,"Male",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Child",0,"Male",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Child",0,"Male",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Adult",0,"Male",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Child",0,"Male",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Young adult",0,"Male",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Middle-aged",0,"Female",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Middle-aged",0,"Male",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Child",0,"Male",False
"WROEF","What Remains of Edith Finch","2017-04-01 00:00:00","Adventure","Giant Sparrow","USA","Multi","35%","TR",0,"0%",8.9,"Unknown",0,"Male",False
"CLS","Celeste","2018-01-01 00:00:00","Action","Maddy Makes Games","CAN","Multi","67%","TR",3,"60%",9.5,"Young adult",0,"Female",False
"CLS","Celeste","2018-01-01 00:00:00","Action","Maddy Makes Games","CAN","Multi","67%","TR",3,"60%",9.5,"Elderly",0,"Female",False
"CLS","Celeste","2018-01-01 00:00:00","Action","Maddy Makes Games","CAN","Multi","67%","TR",3,"60%",9.5,"Adult",0,"Male",False
"CLS","Celeste","2018-01-01 00:00:00","Action","Maddy Makes Games","CAN","Multi","67%","TR",3,"60%",9.5,"Young adult",0,"Female",False
"CLS","Celeste","2018-01-01 00:00:00","Action","Maddy Makes Games","CAN","Multi","67%","TR",3,"60%",9.5,"Elderly",0,"Male",False
"CLS","Celeste","2018-01-01 00:00:00","Action","Maddy Makes Games","CAN","Multi","67%","TR",3,"60%",9.5,"Unknown",0,"Non-binary",False
"DC","Dead Cells","2018-08-01 00:00:00","Action-adventure","Motion Twin","FRA","Multi","40%","TR",0,"0%",9.1,"Unknown",0,"Non-binary",False
"DC","Dead Cells","2018-08-01 00:00:00","Action-adventure","Motion Twin","FRA","Multi","40%","TR",0,"0%",9.1,"Unknown",0,"Male",False
"DC","Dead Cells","2018-08-01 00:00:00","Action-adventure","Motion Twin","FRA","Multi","40%","TR",0,"0%",9.1,"Unknown",0,"Male",False
"DC","Dead Cells","2018-08-01 00:00:00","Action-adventure","Motion Twin","FRA","Multi","40%","TR",0,"0%",9.1,"Unknown",0,"Female",False
"DC","Dead Cells","2018-08-01 00:00:00","Action-adventure","Motion Twin","FRA","Multi","40%","TR",0,"0%",9.1,"Unknown",0,"Male",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Non-binary",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Male",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Female",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Female",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Non-binary",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Male",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Male",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Female",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Female",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Male",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Female",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Male",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Male",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Male",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Female",False
"HLKN","Hollow Knight","2017-02-01 00:00:00","Action-adventure","Team Cherry","AUS","Computer","50%","TR",0,"0%",9.3,"Unknown",0,"Male",False
"NITW","Night in the Woods","2017-02-01 00:00:00","Adventure","Secret Lab","AUT","Multi","67%","TR",1,"14%",8.9,"Young adult",0,"Female",False
"NITW","Night in the Woods","2017-02-01 00:00:00","Adventure","Secret Lab","AUT","Multi","67%","TR",1,"14%",8.9,"Young adult",0,"Female",False
"NITW","Night in the Woods","2017-02-01 00:00:00","Adventure","Secret Lab","AUT","Multi","67%","TR",1,"14%",8.9,"Young adult",0,"Male",False
"NITW","Night in the Woods","2017-02-01 00:00:00","Adventure","Secret Lab","AUT","Multi","67%","TR",1,"14%",8.9,"Young adult",0,"Male",False
"NITW","Night in the Woods","2017-02-01 00:00:00","Adventure","Secret Lab","AUT","Multi","67%","TR",1,"14%",8.9,"Young adult",0,"Female",False
"NITW","Night in the Woods","2017-02-01 00:00:00","Adventure","Secret Lab","AUT","Multi","67%","TR",1,"14%",8.9,"Unknown",0,"Non-binary",False
"NITW","Night in the Woods","2017-02-01 00:00:00","Adventure","Secret Lab","AUT","Multi","67%","TR",1,"14%",8.9,"Young adult",0,"Male",False
"NITW","Night in the Woods","2017-02-01 00:00:00","Adventure","Secret Lab","AUT","Multi","67%","TR",1,"14%",8.9,"Middle-aged",0,"Female",False
"NITW","Night in the Woods","2017-02-01 00:00:00","Adventure","Secret Lab","AUT","Multi","67%","TR",1,"14%",8.9,"Unknown",0,"Non-binary",False
"BY2","Bayonetta 2","2014-09-01 00:00:00","Action-adventure","PlatinumGames","JPN","Wii U","27%","TR",2,"17%",9.7,"Unknown",2,"Female",False
"BY2","Bayonetta 2","2014-09-01 00:00:00","Action-adventure","PlatinumGames","JPN","Wii U","27%","TR",2,"17%",9.7,"Unknown",0,"Male",False
"BY2","Bayonetta 2","2014-09-01 00:00:00","Action-adventure","PlatinumGames","JPN","Wii U","27%","TR",2,"17%",9.7,"Unknown",2,"Female",True
"BY2","Bayonetta 2","2014-09-01 00:00:00","Action-adventure","PlatinumGames","JPN","Wii U","27%","TR",2,"17%",9.7,"Unknown",0,"Male",False
"BY2","Bayonetta 2","2014-09-01 00:00:00","Action-adventure","PlatinumGames","JPN","Wii U","27%","TR",2,"17%",9.7,"Unknown",0,"Male",False
"BY2","Bayonetta 2","2014-09-01 00:00:00","Action-adventure","PlatinumGames","JPN","Wii U","27%","TR",2,"17%",9.7,"Unknown",0,"Male",False
"BY2","Bayonetta 2","2014-09-01 00:00:00","Action-adventure","PlatinumGames","JPN","Wii U","27%","TR",2,"17%",9.7,"Unknown",0,"Male",False
"BY2","Bayonetta 2","2014-09-01 00:00:00","Action-adventure","PlatinumGames","JPN","Wii U","27%","TR",2,"17%",9.7,"Unknown",0,"Male",False
"BY2","Bayonetta 2","2014-09-01 00:00:00","Action-adventure","PlatinumGames","JPN","Wii U","27%","TR",2,"17%",9.7,"Unknown",0,"Male",False
"BY2","Bayonetta 2","2014-09-01 00:00:00","Action-adventure","PlatinumGames","JPN","Wii U","27%","TR",2,"17%",9.7,"Unknown",0,"Female",False
"BY2","Bayonetta 2","2014-09-01 00:00:00","Action-adventure","PlatinumGames","JPN","Wii U","27%","TR",2,"17%",9.7,"Unknown",0,"Male",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Teenager",0,"Female",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Elderly",0,"Female",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Unknown",0,"Female",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Teenager",0,"Male",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Teenager",0,"Female",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Adult",0,"Male",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Elderly",0,"Male",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Adult",0,"Female",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Adult",0,"Male",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Adult",0,"Male",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Teenager",0,"Male",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Adult",0,"Female",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Unknown",0,"Male",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Unknown",0,"Male",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Adult",0,"Male",False
"BRA","Broken Age","2014-01-01 00:00:00","Adventure","Double Fine Productions","USA","Computer","44%","TR",1,"17%",8.5,"Child",0,"Female",False
"MGSV","Metal Gear Solid V: The Phantom Pain","2015-09-01 00:00:00","Action","Kojima Productions","JPN","Multi","20%","TR",0,"0%",9.6,"Adult",0,"Male",False
"MGSV","Metal Gear Solid V: The Phantom Pain","2015-09-01 00:00:00","Action","Kojima Productions","JPN","Multi","20%","TR",0,"0%",9.6,"Adult",0,"Female",False
"MGSV","Metal Gear Solid V: The Phantom Pain","2015-09-01 00:00:00","Action","Kojima Productions","JPN","Multi","20%","TR",0,"0%",9.6,"Adult",0,"Male",False
"MGSV","Metal Gear Solid V: The Phantom Pain","2015-09-01 00:00:00","Action","Kojima Productions","JPN","Multi","20%","TR",0,"0%",9.6,"Adult",0,"Male",False
"MGSV","Metal Gear Solid V: The Phantom Pain","2015-09-01 00:00:00","Action","Kojima Productions","JPN","Multi","20%","TR",0,"0%",9.6,"Adult",0,"Male",False
"MGSV","Metal Gear Solid V: The Phantom Pain","2015-09-01 00:00:00","Action","Kojima Productions","JPN","Multi","20%","TR",0,"0%",9.6,"Elderly",0,"Male",False
"MGSV","Metal Gear Solid V: The Phantom Pain","2015-09-01 00:00:00","Action","Kojima Productions","JPN","Multi","20%","TR",0,"0%",9.6,"Child",0,"Male",False
"MGSV","Metal Gear Solid V: The Phantom Pain","2015-09-01 00:00:00","Action","Kojima Productions","JPN","Multi","20%","TR",0,"0%",9.6,"Elderly",0,"Male",False
"MGSV","Metal Gear Solid V: The Phantom Pain","2015-09-01 00:00:00","Action","Kojima Productions","JPN","Multi","20%","TR",0,"0%",9.6,"Middle-aged",0,"Male",False
"MGSV","Metal Gear Solid V: The Phantom Pain","2015-09-01 00:00:00","Action","Kojima Productions","JPN","Multi","20%","TR",0,"0%",9.6,"Unknown",0,"Non-binary",False
"TSWP","The Swapper","2013-05-01 00:00:00","Action","Facepalm Games","FIN","Computer","67%","TR",0,"0%",9,"Unknown",0,"Female",False
"TSWP","The Swapper","2013-05-01 00:00:00","Action","Facepalm Games","FIN","Computer","67%","TR",0,"0%",9,"Unknown",0,"Non-binary",False
"TSWP","The Swapper","2013-05-01 00:00:00","Action","Facepalm Games","FIN","Computer","67%","TR",0,"0%",9,"Unknown",0,"Female",False
"TSWP","The Swapper","2013-05-01 00:00:00","Action","Facepalm Games","FIN","Computer","67%","TR",0,"0%",9,"Unknown",0,"Female",False
"TSWP","The Swapper","2013-05-01 00:00:00","Action","Facepalm Games","FIN","Computer","67%","TR",0,"0%",9,"Unknown",0,"Male",False
"TSWP","The Swapper","2013-05-01 00:00:00","Action","Facepalm Games","FIN","Computer","67%","TR",0,"0%",9,"Unknown",0,"Male",False
"OWB","Owlboy","2016-11-01 00:00:00","Action-adventure","D-Pad Studio","NOR","Multi","0%","TR",0,"0%",9.3,"Child",0,"Male",False
"OWB","Owlboy","2016-11-01 00:00:00","Action-adventure","D-Pad Studio","NOR","Multi","0%","TR",0,"0%",9.3,"Elderly",0,"Male",False
"OWB","Owlboy","2016-11-01 00:00:00","Action-adventure","D-Pad Studio","NOR","Multi","0%","TR",0,"0%",9.3,"Young adult",0,"Male",False
"OWB","Owlboy","2016-11-01 00:00:00","Action-adventure","D-Pad Studio","NOR","Multi","0%","TR",0,"0%",9.3,"Adult",0,"Male",False
"OWB","Owlboy","2016-11-01 00:00:00","Action-adventure","D-Pad Studio","NOR","Multi","0%","TR",0,"0%",9.3,"Unknown",0,"Male",False
"OWB","Owlboy","2016-11-01 00:00:00","Action-adventure","D-Pad Studio","NOR","Multi","0%","TR",0,"0%",9.3,"Unknown",0,"Male",False
"OWB","Owlboy","2016-11-01 00:00:00","Action-adventure","D-Pad Studio","NOR","Multi","0%","TR",0,"0%",9.3,"Unknown",0,"Male",False
"OWB","Owlboy","2016-11-01 00:00:00","Action-adventure","D-Pad Studio","NOR","Multi","0%","TR",0,"0%",9.3,"Unknown",0,"Male",False
"DS2","Dark Souls 2","2014-03-01 00:00:00","RPG","FromSoftware","JPN","Multi","60%","TR",0,"0%",9,"Unknown",0,"Custom",False
